Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description
Setup.Static_Message.CUSTOM_MESSAGE2_9_REG,"404530",Short,1,R/W,100,,,,,,,,,,"Message 2 (Line 02, Char 09)"
Setup.Static_Message.CUSTOM_MESSAGE3_1_REG,"404542",Short,1,R/W,100,,,,,,,,,,"Message 3 (Line 03, Char 01)"
Setup.Static_Message.CUSTOM_MESSAGE3_10_REG,"404551",Short,1,R/W,100,,,,,,,,,,"Message 3 (Line 03, Char 10)"
Setup.Static_Message.CUSTOM_MESSAGE3_11_REG,"404552",Short,1,R/W,100,,,,,,,,,,"Message 3 (Line 03, Char 11)"
Setup.Static_Message.CUSTOM_MESSAGE3_12_REG,"404553",Short,1,R/W,100,,,,,,,,,,"Message 3 (Line 03, Char 12)"
Setup.Static_Message.CUSTOM_MESSAGE3_13_REG,"404554",Short,1,R/W,100,,,,,,,,,,"Message 3 (Line 03, Char 13)"
Setup.Static_Message.CUSTOM_MESSAGE3_14_REG,"404555",Short,1,R/W,100,,,,,,,,,,"Message 3 (Line 03, Char 14)"
Setup.Static_Message.CUSTOM_MESSAGE3_15_REG,"404556",Short,1,R/W,100,,,,,,,,,,"Message 3 (Line 03, Char 15)"
Setup.Static_Message.CUSTOM_MESSAGE3_16_REG,"404557",Short,1,R/W,100,,,,,,,,,,"Message 3 (Line 03, Char 16)"
Setup.Static_Message.CUSTOM_MESSAGE3_17_REG,"404558",Short,1,R/W,100,,,,,,,,,,"Message 3 (Line 03, Char 17)"
Setup.Static_Message.CUSTOM_MESSAGE3_18_REG,"404559",Short,1,R/W,100,,,,,,,,,,"Message 3 (Line 03, Char 18)"
Setup.Static_Message.CUSTOM_MESSAGE3_2_REG,"404543",Short,1,R/W,100,,,,,,,,,,"Message 3 (Line 03, Char 02)"
Setup.Static_Message.CUSTOM_MESSAGE3_3_REG,"404544",Short,1,R/W,100,,,,,,,,,,"Message 3 (Line 03, Char 03)"
Setup.Static_Message.CUSTOM_MESSAGE3_4_REG,"404545",Short,1,R/W,100,,,,,,,,,,"Message 3 (Line 03, Char 04)"
Setup.Static_Message.CUSTOM_MESSAGE3_5_REG,"404546",Short,1,R/W,100,,,,,,,,,,"Message 3 (Line 03, Char 05)"
Setup.Static_Message.CUSTOM_MESSAGE3_6_REG,"404547",Short,1,R/W,100,,,,,,,,,,"Message 3 (Line 03, Char 06)"
Setup.Static_Message.CUSTOM_MESSAGE3_7_REG,"404548",Short,1,R/W,100,,,,,,,,,,"Message 3 (Line 03, Char 07)"
Setup.Static_Message.CUSTOM_MESSAGE3_8_REG,"404549",Short,1,R/W,100,,,,,,,,,,"Message 3 (Line 03, Char 08)"
Setup.Static_Message.CUSTOM_MESSAGE3_9_REG,"404550",Short,1,R/W,100,,,,,,,,,,"Message 3 (Line 03, Char 09)"
Setup.Static_Message.CUSTOM_MESSAGE4_1_REG,"404562",Short,1,R/W,100,,,,,,,,,,"Message 4 (Line 04, Char 01)"
Setup.Static_Message.CUSTOM_MESSAGE4_10_REG,"404571",Short,1,R/W,100,,,,,,,,,,"Message 4 (Line 04, Char 10)"
Setup.Static_Message.CUSTOM_MESSAGE4_11_REG,"404572",Short,1,R/W,100,,,,,,,,,,"Message 4 (Line 04, Char 11)"
Setup.Static_Message.CUSTOM_MESSAGE4_12_REG,"404573",Short,1,R/W,100,,,,,,,,,,"Message 4 (Line 04, Char 12)"
Setup.Static_Message.CUSTOM_MESSAGE4_13_REG,"404574",Short,1,R/W,100,,,,,,,,,,"Message 4 (Line 04, Char 13)"
Setup.Static_Message.CUSTOM_MESSAGE4_14_REG,"404575",Short,1,R/W,100,,,,,,,,,,"Message 4 (Line 04, Char 14)"
Setup.Static_Message.CUSTOM_MESSAGE4_15_REG,"404576",Short,1,R/W,100,,,,,,,,,,"Message 4 (Line 04, Char 15)"
Setup.Static_Message.CUSTOM_MESSAGE4_16_REG,"404577",Short,1,R/W,100,,,,,,,,,,"Message 4 (Line 04, Char 16)"
Setup.Static_Message.CUSTOM_MESSAGE4_17_REG,"404578",Short,1,R/W,100,,,,,,,,,,"Message 4 (Line 04, Char 17)"
Setup.Static_Message.CUSTOM_MESSAGE4_18_REG,"404579",Short,1,R/W,100,,,,,,,,,,"Message 4 (Line 04, Char 18)"
Setup.Static_Message.CUSTOM_MESSAGE4_2_REG,"404563",Short,1,R/W,100,,,,,,,,,,"Message 4 (Line 04, Char 02)"
Setup.Static_Message.CUSTOM_MESSAGE4_3_REG,"404564",Short,1,R/W,100,,,,,,,,,,"Message 4 (Line 04, Char 03)"
Setup.Static_Message.CUSTOM_MESSAGE4_4_REG,"404565",Short,1,R/W,100,,,,,,,,,,"Message 4 (Line 04, Char 04)"
Setup.Static_Message.CUSTOM_MESSAGE4_5_REG,"404566",Short,1,R/W,100,,,,,,,,,,"Message 4 (Line 04, Char 05)"
Setup.Static_Message.CUSTOM_MESSAGE4_6_REG,"404567",Short,1,R/W,100,,,,,,,,,,"Message 4 (Line 04, Char 06)"
Setup.Static_Message.CUSTOM_MESSAGE4_7_REG,"404568",Short,1,R/W,100,,,,,,,,,,"Message 4 (Line 04, Char 07)"
Setup.Static_Message.CUSTOM_MESSAGE4_8_REG,"404569",Short,1,R/W,100,,,,,,,,,,"Message 4 (Line 04, Char 08)"
Setup.Static_Message.CUSTOM_MESSAGE4_9_REG,"404570",Short,1,R/W,100,,,,,,,,,,"Message 4 (Line 04, Char 09)"
Setup.System.C_F_REG,"400902",Short,1,R/W,100,,,,,,,,,,"°F or °C"
Setup.System.DISPLAY_F_OR_C_REG,"401924",Short,1,R/W,100,,,,,,,,,,"Show °F or °C"
Setup.System.GUARANTEED_SOAK_DEVIATION_1_REG,"401206",Short,1,R/W,100,,,,,,,,,,"Guarantee Soak Band Channel 1"
Setup.System.GUARANTEED_SOAK_DEVIATION_2_REG,"401213",Short,1,R/W,100,,,,,,,,,,"Guarantee Soak Band Channel 2"
Setup.System.OPEN_LOOP_DETECT_1_REG,"400905",Short,1,R/W,100,,,,,,,,,,"Open Loop Detect Channel 1"
Setup.System.OPEN_LOOP_DETECT_2_REG,"400908",Short,1,R/W,100,,,,,,,,,,"Open Loop Detect Channel 2"
Setup.System.POWER_OUTAGE_ACTION_REG,"401207",Short,1,R/W,100,,,,,,,,,,"Power-Out Action"
Setup.System.POWER_OUTAGE_TIME_REG,"401214",Short,1,R/W,100,,,,,,,,,,"Power-Out Time"
Setup.System.SYSTEM_DAY_REG,"401921",Short,1,R/W,100,,,,,,,,,,"Current Time, Day"
Setup.System.SYSTEM_HOURS_REG,"401917",Short,1,R/W,100,,,,,,,,,,"Current Time, Hours"
Setup.System.SYSTEM_MINUTES_REG,"401918",Short,1,R/W,100,,,,,,,,,,"Current Time, Minutes"
Setup.System.SYSTEM_MONTH_REG,"401920",Short,1,R/W,100,,,,,,,,,,"Current Time, Month"
Setup.System.SYSTEM_SECONDS_REG,"401919",Short,1,R/W,100,,,,,,,,,,"Current Time, Seconds"
Setup.System.SYSTEM_YEAR_REG,"401922",Short,1,R/W,100,,,,,,,,,,"Current Time, Year"
Setup.System.UNITS_REG,"400901",Short,1,R/W,100,,,,,,,,,,"PID Units"
